"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50460,"::1",4433,18,7461,10,2441,8,5020,6.462245237,0.029520012999999956,661517.3238575481,1360433.0052293697
"::1",50462,"::1",4433,18,7447,10,2441,8,5006,6.498405559,0.027442395999999647,711599.6722735234,1459347.791643285
"::1",50464,"::1",4433,18,7447,10,2441,8,5006,6.533268475,0.030245309999999748,645653.8220305946,1324106.1176096504
"::1",50466,"::1",4433,18,7442,10,2441,8,5001,6.569465845,0.028215594999999816,692099.5286471942,1417939.2637298722
"::1",50468,"::1",4433,18,7429,10,2441,8,4988,6.604841255,0.027648720000000182,706289.4774152247,1443249.452415871
"::1",50470,"::1",4433,18,7459,10,2441,8,5018,6.638104434,0.032908034000000086,593411.3232045387,1219884.4817043734
"::1",50472,"::1",4433,18,7448,10,2441,8,5007,6.678362422,0.026337343999999874,741456.693583077,1520882.2879026902
"::1",50474,"::1",4433,18,7445,10,2441,8,5004,6.711335817,0.030143971000000214,647824.4024319112,1328026.7553335861
"::1",50476,"::1",4433,18,7448,10,2441,8,5007,6.748097905,0.028887126999999957,676010.4596071471,1386638.415097495
"::1",50478,"::1",4433,18,7429,10,2441,8,4988,6.78277476,0.026958581000000592,724370.4703893566,1480196.6023359732
"::1",50480,"::1",4433,18,7446,10,2441,8,5005,6.8163673540000005,0.03331865899999986,586098.017930436,1201729.0371740402
"::1",50482,"::1",4433,18,7462,10,2441,8,5021,6.856408201,0.029332886999999808,665737.4025270724,1369384.472793294
"::1",50484,"::1",4433,18,7443,10,2441,8,5002,6.890559184,0.031041669000000383,629089.8855986049,1289105.9433692019
"::1",50486,"::1",4433,18,7457,10,2441,8,5016,6.927905564,0.0309787410000002,630367.7738226958,1295339.9235946918
"::1",50488,"::1",4433,18,7462,10,2441,8,5021,6.964779481,0.02973512700000036,656731.6830360187,1350860.2132420526
"::1",50490,"::1",4433,18,7463,10,2441,8,5022,6.99917806,0.024325356999999492,802783.69604197,1651609.8818200629
"::1",50492,"::1",4433,18,7447,10,2441,8,5006,7.03015028,0.02820631500000026,692327.2323945833,1419823.8940464088
